Wavelength,150,187.5,300,375,750,1500,1875,3000,3750,7500,15000,Empty_cuvette,Nothing,Pure_water
748.108,1199.468,1135.13,1220.494,1131.614,1118.997,1229.082,1192.216,1198.687,1172.857,1068.232,1046.722,411.195,1687.938,1177.097
748.423,1189.092,1134.795,1232.371,1121.732,1123.686,1226.907,1184.685,1188.478,1155.614,1067.394,1046.722,415.418,1669.462,1170.234
748.739,1200.472,1136.805,1240.066,1121.9,1134.405,1225.903,1185.187,1195.675,1150.591,1077.952,1038.843,423.187,1686.773,1172.076
749.054,1218.709,1129.939,1251.941,1134.293,1110.789,1223.394,1184.183,1201.197,1154.442,1094.372,1040.687,424.707,1712.735,1176.093
749.369,1221.052,1135.465,1246.589,1141.494,1111.292,1227.409,1195.898,1196.679,1171.35,1101.241,1035.993,419.978,1721.72,1183.625
749.685,1232.762,1145.512,1254.784,1148.359,1121.342,1218.877,1201.755,1184.462,1197.125,1095.545,1043.369,427.072,1741.517,1196.846
750.0,1227.743,1155.391,1247.927,1160.079,1111.962,1218.877,1211.794,1192.997,1210.511,1103.586,1047.393,439.905,1757.318,1203.707
750.315,1224.565,1161.92,1250.435,1165.436,1093.869,1224.565,1210.121,1189.985,1203.484,1088.843,1070.355,438.217,1747.837,1212.575
750.63,1227.576,1159.241,1242.742,1161.585,1102.749,1235.773,1210.623,1194.503,1214.694,1080.8,1065.997,430.449,1743.513,1203.539
750.945,1223.394,1141.661,1246.756,1164.264,1109.952,1227.241,1201.253,1196.679,1205.492,1071.249,1072.198,427.747,1726.212,1188.646
751.26,1207.834,1126.422,1241.738,1157.567,1115.479,1239.62,1203.93,1206.049,1197.125,1071.584,1082.588,426.565,1696.926,1168.393
751.575,1207.5,1116.875,1244.749,1163.427,1123.686,1251.327,1200.081,1205.045,1199.802,1072.924,1085.269,413.56,1694.762,1171.908
751.89,1198.296,1117.21,1237.557,1159.409,1136.247,1246.31,1197.404,1192.16,1206.663,1083.816,1072.198,413.222,1700.587,1181.616
752.205,1182.397,1126.924,1219.992,1158.07,1133.232,1244.638,1196.065,1196.679,1197.962,1083.649,1074.879,419.472,1697.591,1188.144
752.52,1175.535,1130.274,1218.988,1140.991,1112.799,1235.438,1197.236,1187.642,1190.096,1095.712,1064.657,419.978,1713.234,1191.323
752.835,1178.046,1140.321,1227.353,1140.321,1103.921,1237.111,1198.24,1190.319,1194.782,1091.524,1053.259,422.005,1728.374,1203.874
753.149,1188.423,1149.866,1226.182,1135.298,1097.555,1224.565,1199.914,1196.177,1197.46,1093.367,1052.924,427.578,1726.711,1217.929
753.464,1200.304,1145.847,1229.193,1136.303,1101.576,1226.405,1208.28,1202.368,1202.982,1098.058,1055.606,422.681,1725.546,1206.551
753.779,1223.059,1138.814,1260.469,1151.205,1123.686,1218.375,1209.954,1195.507,1213.356,1096.047,1050.41,416.6,1746.507,1201.029
754.093,1230.085,1134.795,1268.329,1172.466,1129.716,1253.334,1217.817,1210.734,1227.241,1097.053,1067.338,421.667,1746.839,1219.936
754.408,1226.07,1133.958,1272.007,1183.011,1132.563,1264.204,1233.041,1209.396,1235.104,1104.424,1074.544,423.187,1752.495,1216.925
754.722,1226.572,1131.111,1279.364,1176.483,1130.051,1273.233,1233.041,1206.217,1243.467,1093.534,1075.047,414.573,1758.15,1206.217
755.037,1241.627,1138.982,1285.884,1187.363,1140.266,1283.265,1242.073,1218.598,1243.634,1093.199,1075.047,417.614,1759.314,1219.602
755.351,1230.587,1150.87,1276.856,1170.458,1111.794,1293.128,1246.756,1217.427,1240.791,1093.702,1085.269,415.587,1753.992,1235.828
755.665,1238.114,1157.4,1259.633,1160.079,1134.07,1269.555,1247.091,1200.527,1232.594,1082.643,1075.717,413.391,1753.326,1227.799
755.98,1242.463,1154.219,1252.944,1166.273,1139.261,1245.976,1240.735,1196.846,1221.052,1079.627,1076.723,410.351,1743.014,1237.836
756.294,1242.296,1145.847,1253.111,1170.123,1154.498,1248.652,1242.073,1196.177,1206.83,1095.042,1080.744,411.871,1746.839,1233.821
756.608,1226.405,1132.618,1243.746,1170.458,1162.366,1250.157,1236.051,1190.152,1206.496,1097.22,1092.641,408.83,1734.364,1211.404
756.922,1213.858,1126.087,1245.084,1172.131,1173.75,1245.976,1233.542,1201.197,1193.778,1100.738,1088.62,413.053,1727.709,1186.47
757.236,1209.675,1113.358,1253.111,1175.479,1163.371,1256.512,1221.665,1214.583,1188.757,1115.982,1090.128,417.107,1722.551,1178.436
757.55,1213.188,1116.205,1244.916,1178.994,1167.723,1271.394,1213.635,1225.624,1197.125,1122.682,1090.798,418.627,1727.543,1171.406
757.864,1226.907,1130.106,1247.76,1182.676,1170.067,1264.371,1207.276,1231.145,1200.304,1113.302,1095.489,421.498,1730.537,1179.441
758.178,1227.241,1142.331,1257.459,1177.655,1145.791,1246.477,1202.759,1243.857,1204.822,1116.819,1085.436,418.965,1745.176,1190.654
758.492,1239.453,1154.386,1254.282,1179.162,1154.833,1261.696,1197.906,1240.345,1218.375,1121.509,1094.149,419.134,1739.687,1203.874
758.805,1240.456,1166.942,1261.64,1182.342,1168.895,1261.863,1215.14,1247.704,1239.285,1115.814,1097.834,416.094,1750.499,1208.727
759.119,1235.605,1162.59,1267.158,1166.105,1173.75,1267.715,1213.133,1245.53,1231.591,1111.627,1105.038,399.033,1751.996,1220.271
759.433,1227.911,1156.563,1258.797,1157.567,1177.097,1264.371,1216.646,1253.39,1233.933,1120.337,1100.85,397.174,1742.348,1208.894
759.746,1225.569,1146.684,1240.066,1150.535,1182.621,1273.4,1210.121,1238.337,1217.706,1122.179,1105.038,411.871,1730.371,1213.913
760.06,1206.998,1134.628,1243.913,1148.694,1173.247,1252.833,1205.938,1235.159,1214.025,1115.814,1091.635,405.621,1736.526,1222.279
760.373,1211.85,1142.666,1250.268,1142.331,1156.674,1266.211,1200.081,1236.498,1205.157,1125.361,1085.101,410.013,1750.166,1228.803
760.687,1218.542,1141.661,1260.302,1165.436,1146.461,1265.876,1217.148,1234.825,1211.181,1138.926,1074.879,421.498,1756.32,1226.795
761.0,1218.709,1134.963,1263.145,1174.642,1139.931,1273.902,1226.851,1237.668,1216.702,1132.395,1065.83,429.436,1760.478,1235.494
761.314,1215.363,1147.522,1268.329,1176.986,1137.754,1269.22,1235.717,1227.966,1217.538,1117.154,1058.455,418.289,1782.096,1226.294
761.627,1234.1,1141.829,1251.104,1176.651,1137.419,1269.22,1237.055,1219.936,1211.85,1114.977,1055.606,419.978,1766.132,1205.213
761.94,1225.067,1125.92,1227.018,1176.818,1129.213,1244.47,1225.178,1194.336,1208.503,1090.016,1050.577,414.067,1748.503,1199.356
762.253,1199.97,1127.427,1208.448,1162.757,1121.844,1246.812,1217.483,1196.679,1214.192,1082.308,1050.242,423.018,1732.201,1180.947
762.567,1192.439,1133.791,1228.691,1160.581,1120.002,1239.453,1213.969,1200.695,1209.507,1091.356,1059.964,417.783,1741.849,1176.762
762.88,1206.496,1129.939,1237.557,1160.246,1116.149,1238.783,1216.646,1213.579,1230.253,1089.011,1075.047,419.472,1736.027,1176.93
763.193,1204.488,1142.498,1246.087,1171.964,1117.992,1241.125,1224.676,1222.111,1239.285,1095.21,1086.106,420.316,1743.18,1187.14
763.506,1201.476,1155.056,1256.456,1177.488,1127.036,1253.334,1231.201,1237.668,1237.613,1107.607,1095.824,410.013,1739.52,1185.633
763.819,1215.196,1139.652,1262.309,1178.827,1135.912,1238.951,1224.676,1236.665,1229.082,1111.459,1102.693,409.168,1757.484,1188.646
764.131,1211.348,1131.279,1241.404,1172.131,1132.898,1239.954,1200.416,1228.301,1227.241,1113.804,1100.682,405.452,1753.493,1180.78
764.444,1216.702,1132.953,1243.746,1174.308,1148.136,1243.467,1185.689,1222.446,1211.181,1119.499,1096.662,403.256,1755.821,1191.993
764.757,1214.025,1119.555,1232.037,1158.237,1147.131,1244.972,1172.299,1209.229,1200.974,1107.104,1088.285,416.938,1758.981,1190.989
765.07,1202.982,1100.292,1216.311,1134.461,1123.017,1217.036,1148.359,1185.299,1190.766,1079.795,1077.058,425.045,1735.861,1170.067
765.382,1202.647,1100.962,1211.961,1108.165,1098.058,1202.145,1133.623,1170.737,1170.681,1050.969,1056.276,419.134,1708.408,1167.221
765.695,1200.472,1095.936,1208.448,1105.652,1079.962,1181.561,1141.996,1159.018,1158.293,1030.684,1039.681,416.094,1693.431,1175.926
766.008,1179.05,1087.056,1201.587,1097.779,1051.304,1185.075,1131.279,1158.014,1164.654,1019.785,1023.586,411.364,1681.447,1166.217
766.32,1173.861,1087.558,1225.847,1094.26,1045.604,1190.766,1138.982,1172.745,1169.509,1031.019,1025.095,395.654,1682.945,1161.697
766.633,1186.08,1099.956,1243.746,1106.322,1071.416,1232.093,1156.73,1183.625,1170.848,1054.824,1025.598,396.667,1690.934,1173.75
766.945,1181.226,1102.134,1248.93,1121.397,1099.063,1246.477,1163.427,1187.976,1183.736,1064.545,1033.981,391.43,1695.927,1171.239
767.257,1159.297,1108.835,1247.592,1135.13,1110.957,1261.194,1163.092,1186.47,1181.226,1069.573,1044.878,399.539,1694.762,1160.023
767.57,1142.387,1091.245,1217.483,1134.126,1122.179,1255.174,1169.453,1187.474,1169.676,1069.405,1036.664,404.607,1661.637,1141.605
767.882,1135.856,1081.191,1183.848,1133.456,1115.814,1227.743,1158.07,1181.449,1159.297,1061.361,1031.634,405.114,1644.487,1131.725
768.194,1119.443,1063.93,1160.748,1130.944,1084.319,1190.598,1136.303,1166.384,1150.926,1043.258,1033.981,411.702,1637.16,1118.494
768.506,1117.266,1053.874,1145.68,1131.614,1066.556,1178.715,1132.786,1154.665,1139.875,1044.766,1029.622,420.992,1621.172,1115.144
768.818,1125.138,1053.706,1124.245,1112.52,1050.466,1157.121,1126.924,1145.959,1135.354,1041.246,1019.897,411.364,1603.848,1093.199
769.13,1124.803,1061.752,1144.675,1106.155,1038.899,1142.889,1119.723,1130.888,1130.497,1038.396,1025.933,407.986,1609.512,1091.524
769.442,1116.596,1062.925,1149.196,1100.292,1037.725,1151.596,1116.205,1110.119,1131.167,1036.552,1024.424,404.269,1604.514,1089.513
769.754,1127.985,1067.45,1154.889,1110.845,1055.494,1170.346,1124.245,1120.839,1143.391,1053.148,1015.202,399.201,1600.683,1088.34
770.066,1128.487,1081.862,1166.775,1110.51,1052.142,1179.887,1124.58,1129.716,1138.535,1050.801,1013.86,402.749,1611.178,1088.34
770.378,1126.98,1077.337,1176.986,1107.997,1053.483,1186.582,1118.718,1122.179,1143.559,1038.061,1015.369,402.749,1592.852,1104.926
770.69,1126.31,1064.601,1163.427,1104.815,1050.801,1181.895,1104.312,1103.084,1131.669,1028.337,1011.345,397.512,1592.353,1092.864
771.001,1115.089,1065.606,1150.201,1094.93,1037.39,1178.883,1093.59,1100.068,1125.138,1022.803,1009.668,403.932,1576.19,1081.973
771.313,1100.85,1047.504,1136.47,1065.271,1017.605,1156.786,1089.234,1096.382,1109.896,1014.084,1001.785,404.101,1562.691,1073.427
771.625,1087.112,1013.636,1116.875,1052.03,1012.574,1141.884,1081.191,1078.119,1111.068,1006.369,984.509,382.306,1542.189,1053.315
771.936,1083.258,987.975,1099.621,1038.117,1005.028,1133.177,1068.791,1074.097,1097.667,1002.68,963.705,369.801,1549.023,1036.216
772.248,1079.571,995.356,1102.302,1037.278,992.952,1128.32,1075.159,1091.021,1091.3,1006.034,955.65,376.898,1554.024,1037.222
772.559,1088.787,987.304,1112.185,1034.596,992.952,1113.414,1072.477,1089.513,1079.236,998.822,950.784,372.843,1557.858,1057.506
772.87,1088.452,995.691,1120.56,1036.608,997.48,1108.388,1067.785,1079.627,1067.003,981.209,949.273,365.914,1568.024,1070.243
773.182,1087.447,1014.978,1120.393,1026.213,988.59,1104.368,1065.942,1080.465,1058.958,975.673,959.342,368.449,1569.857,1084.989
773.493,1069.517,1012.295,1120.895,1033.422,989.597,1099.677,1073.483,1079.962,1052.421,982.216,966.557,389.571,1549.023,1088.675
773.804,1061.305,1016.823,1104.647,1024.368,990.436,1097.332,1078.678,1065.55,1047.393,991.777,968.235,380.278,1537.688,1092.194
774.115,1043.705,1010.953,1089.402,1032.919,1007.543,1102.86,1075.661,1072.589,1050.577,985.571,961.02,381.461,1532.686,1059.349
774.426,1032.137,990.156,1072.813,1033.087,1002.68,1088.955,1060.243,1078.957,1039.514,977.519,960.013,373.519,1504.34,1035.881
774.738,1027.61,979.084,1048.342,1024.871,992.616,1080.074,1045.493,1068.232,1029.287,984.732,955.65,382.475,1492.331,1020.959
775.049,1035.993,995.356,1046.498,1011.456,982.216,1068.009,1022.356,1052.477,1018.555,966.613,942.225,367.773,1500.003,1015.258
775.359,1043.537,988.479,1048.51,1010.618,974.667,1053.93,1006.928,1041.749,1019.562,956.21,931.818,358.139,1488.662,1008.885
775.67,1052.254,994.014,1045.66,994.853,962.586,1042.363,1000.555,1022.468,1019.394,958.391,935.007,355.265,1473.982,1016.599
775.981,1052.086,1000.555,1040.799,993.008,952.014,1042.699,1007.096,1004.189,1016.879,960.237,937.357,359.998,1463.138,1017.773
776.292,1026.939,988.143,1044.822,1000.891,945.302,1026.604,1003.91,1000.835,1008.661,942.281,930.979,357.294,1434.936,1001.338
776.603,1014.028,974.555,1032.919,1000.723,943.288,1023.921,1017.493,998.151,1013.357,950.168,941.385,357.97,1417.076,978.19
776.913,991.554,962.139,1033.255,986.466,944.63,1029.454,1009.444,1000.667,1014.866,937.581,944.91,367.266,1394.204,966.11
777.224,977.463,944.518,1029.231,981.601,932.881,1024.927,1010.618,999.325,1010.506,924.656,934.168,365.914,1386.523,968.962
777.535,972.43,945.693,1028.56,978.413,937.078,1028.113,1013.469,993.623,1011.848,919.452,918.892,370.815,1406.225,971.982
777.845,983.67,943.679,1026.548,970.864,942.113,1034.652,1010.115,994.629,1023.753,917.773,913.688,362.364,1433.434,984.732
778.156,991.554,948.882,1024.704,962.81,931.035,1039.514,1006.425,995.132,1016.375,911.058,906.972,362.195,1443.781,996.139
778.466,1005.14,952.742,1007.767,967.676,922.642,1039.514,1002.232,993.623,998.095,923.145,897.233,365.576,1464.806,1001.17
778.776,995.412,958.112,1000.891,971.199,922.138,1022.58,987.304,993.623,989.541,925.663,896.561,361.35,1478.486,990.268
779.087,988.702,956.433,1004.916,959.79,916.934,1010.506,983.782,990.603,985.347,925.496,893.371,351.715,1462.971,980.706
779.397,990.883,957.944,1008.102,950.057,907.868,1009.5,988.814,995.635,977.798,917.773,895.386,360.843,1447.953,969.801
779.707,982.328,945.693,1013.301,960.293,917.941,1001.785,992.504,994.629,971.087,919.116,891.356,354.927,1435.437,963.761
780.017,963.705,932.098,1011.624,956.937,906.021,988.199,985.627,985.235,979.14,885.702,878.088,350.532,1415.407,959.398
780.327,965.215,921.019,1013.636,946.364,905.181,983.502,979.252,972.653,958.335,881.335,863.138,344.446,1385.521,945.805
780.637,957.328,892.475,992.169,936.798,891.915,979.644,952.406,969.298,945.581,867.226,859.274,331.428,1350.613,928.853
780.947,934.168,885.254,974.219,928.237,895.442,959.342,936.966,940.77,925.775,860.842,840.624,321.452,1323.212,918.613
781.257,926.615,870.305,962.642,913.464,883.35,954.308,917.158,921.299,919.732,856.642,829.701,325.003,1321.708,917.102
781.567,928.797,876.52,962.81,896.002,879.823,948.099,925.719,925.663,920.068,873.945,838.944,332.95,1322.042,909.379
781.877,918.389,878.368,956.937,891.636,856.81,955.65,933.105,932.378,935.511,871.257,848.69,342.249,1335.577,904.845
782.187,911.505,897.849,953.749,891.3,855.298,962.698,934.952,929.692,947.595,891.58,854.738,355.096,1354.288,911.561
782.496,924.432,901.711,956.098,898.185,846.393,975.114,935.119,948.155,962.698,894.938,858.602,352.054,1368.486,914.751
782.806,925.775,908.931,951.399,882.735,843.033,967.228,926.727,949.497,960.349,883.182,853.226,352.054,1362.306,912.737
783.116,924.432,892.811,950.392,888.781,847.233,964.04,917.158,935.231,950.28,871.089,834.239,343.77,1341.09,912.737
783.425,928.965,887.101,943.176,877.696,850.762,955.483,908.427,928.853,935.007,862.858,816.76,333.964,1326.888,913.912
783.735,930.979,868.961,957.44,869.801,851.266,943.399,898.689,916.43,921.243,845.049,797.765,331.766,1320.204,904.677
784.044,908.819,862.242,931.762,859.554,845.217,932.993,896.506,903.166,903.11,835.639,790.535,340.22,1297.474,886.877
784.354,901.431,843.425,930.084,871.985,836.143,930.811,892.307,909.379,897.905,838.496,790.871,334.641,1276.076,870.081
784.663,887.997,832.67,927.062,869.969,839.84,930.14,884.75,913.744,883.966,837.152,806.843,330.245,1289.45,860.506
784.972,881.447,825.276,919.004,870.473,832.446,922.922,887.941,897.793,874.561,827.236,807.683,341.234,1273.233,858.826
785.281,872.713,831.326,903.054,864.762,834.127,900.592,883.238,891.915,865.826,816.48,803.48,341.572,1260.692,859.666
785.591,889.508,823.595,908.595,853.338,830.093,892.363,872.993,881.671,858.098,817.993,804.657,335.317,1258.518,867.898
785.9,892.195,846.617,902.886,847.457,830.43,903.11,876.016,877.472,844.657,815.639,803.312,333.626,1279.419,887.381
786.209,899.08,846.113,905.069,837.039,824.547,899.08,884.75,881.839,840.12,814.799,789.358,331.428,1268.384,892.923
786.518,895.554,856.026,897.345,829.813,824.043,894.714,872.825,882.679,839.952,818.329,796.42,321.452,1258.853,885.702
786.827,894.043,847.625,889.956,825.444,809.42,903.11,875.008,881.839,835.079,812.782,799.109,318.577,1246.645,883.686
787.136,882.287,850.818,894.155,825.276,812.278,903.446,865.77,877.64,832.054,795.803,798.773,309.783,1239.453,872.937
787.444,872.041,829.141,888.109,828.133,820.85,890.18,865.77,870.081,837.936,793.113,806.338,309.613,1216.702,843.033
787.753,863.642,825.108,870.305,819.057,814.463,891.188,857.706,858.826,846.673,778.989,815.247,318.915,1192.439,815.976
788.062,860.954,814.183,876.52,826.116,807.235,894.546,855.69,851.266,841.128,772.094,805.834,314.518,1205.324,811.941
788.371,860.618,818.217,865.266,833.006,797.316,893.875,855.354,852.778,843.145,776.635,800.118,318.746,1212.184,801.519
788.679,854.402,812.67,847.121,831.998,785.547,888.837,857.874,840.512,834.407,781.007,797.092,321.959,1214.694,802.36
788.988,848.354,808.636,838.384,812.67,766.208,873.553,838.216,827.573,823.483,768.058,781.119,318.915,1216.033,809.252
789.296,839.112,806.114,831.998,810.821,750.902,859.61,825.78,810.429,804.993,775.794,773.047,314.856,1219.379,824.884
789.605,829.029,798.045,818.049,800.398,740.977,844.657,819.561,808.411,811.549,775.289,770.188,317.9,1187.921,821.69
789.913,815.751,782.913,816.032,802.752,753.089,838.608,815.695,797.652,811.717,780.839,779.606,324.495,1177.878,825.052
790.221,810.709,780.558,824.099,807.963,772.262,832.39,810.821,817.488,816.76,785.547,768.675,327.708,1165.157,822.194
790.53,812.558,775.514,822.587,810.317,777.812,848.354,829.813,827.236,832.054,784.706,768.17,333.626,1145.233,827.068
790.838,819.617,775.345,817.881,816.368,791.936,847.513,819.393,833.959,841.633,777.476,770.525,328.554,1142.052,829.085
791.146,826.676,771.478,820.57,815.191,790.087,853.562,822.587,834.295,833.903,765.199,763.293,332.443,1154.609,824.379
791.454,820.122,777.532,813.174,788.966,769.572,854.066,817.208,825.556,828.189,751.911,743.108,321.621,1136.526,814.967
791.762,806.17,766.937,817.04,769.628,745.351,843.481,808.468,797.316,820.626,742.491,740.752,323.481,1114.419,807.403
792.07,792.553,758.864,806.618,764.919,733.238,823.483,794.346,779.662,811.213,737.444,742.771,318.577,1111.571,799.334
792.378,787.845,747.594,807.963,752.808,722.974,818.945,792.665,775.458,797.428,728.19,726.956,312.489,1090.798,785.042
792.686,784.482,745.407,794.85,735.481,717.252,816.424,789.302,779.493,796.251,724.993,722.749,308.26,1083.09,790.255
792.994,791.208,735.649,801.911,741.201,721.291,812.054,792.665,788.237,790.031,724.488,728.975,299.972,1085.771,798.829
793.302,798.773,739.855,799.222,749.612,724.993,814.911,798.381,804.713,795.579,726.844,729.48,303.186,1096.829,798.997
793.61,788.686,742.379,803.929,750.622,718.767,817.264,798.717,798.493,783.473,731.892,727.966,296.251,1099.007,792.945
793.917,788.517,742.379,792.328,757.182,713.382,819.449,803.424,789.75,776.074,731.387,724.264,294.559,1095.824,776.467
794.225,780.446,738.173,799.222,763.237,711.194,826.172,812.334,785.042,764.134,734.584,727.124,292.36,1095.489,766.04
794.532,771.197,743.052,795.691,760.882,713.213,840.12,800.735,779.83,765.143,729.199,730.489,300.649,1089.625,745.687
794.84,768.17,738.846,783.585,759.032,708.838,839.784,804.097,770.412,762.115,724.32,722.918,297.266,1084.933,756.621
795.147,788.349,747.425,782.24,759.536,711.362,836.087,801.239,778.316,757.07,713.887,716.186,307.076,1078.063,757.63
795.455,774.393,749.949,786.78,741.369,717.589,822.643,793.337,783.865,761.106,709.511,719.047,308.937,1077.896,764.694
795.762,771.702,752.135,793.001,725.554,724.656,811.045,772.823,777.812,752.192,706.145,714.84,308.26,1070.355,769.067
796.069,770.188,741.537,806.786,715.626,715.738,782.464,769.796,765.367,753.369,706.986,701.04,300.649,1069.517,775.458
796.377,761.106,729.256,808.299,708.894,708.333,768.338,760.209,753.593,744.117,693.016,694.643,297.943,1051.08,745.519
796.684,733.686,699.637,800.062,689.706,702.105,763.293,750.79,741.145,733.013,689.313,696.327,290.669,1030.796,732.228
796.991,728.639,693.409,795.859,697.28,697.898,761.443,758.864,734.752,743.444,695.204,691.445,292.36,1029.957,727.18
797.298,725.105,681.793,784.93,699.132,693.184,755.051,758.359,725.161,743.949,691.501,691.445,301.495,1008.661,714.56
797.605,723.927,675.059,758.864,713.101,694.363,753.705,752.64,734.247,729.48,686.451,695.653,300.311,999.605,715.401
797.912,732.845,673.038,755.668,703.845,698.066,753.874,750.453,740.808,727.966,691.164,691.95,303.017,1010.842,726.507
798.219,745.463,689.537,759.536,710.24,702.105,745.463,757.182,738.79,735.537,694.194,683.87,306.907,1016.208,732.396
798.526,758.079,690.379,753.145,702.835,692.511,743.612,759.536,733.238,721.067,688.808,692.623,303.017,1009.332,746.865
798.833,754.378,689.874,746.753,704.013,696.719,745.799,756.677,730.041,723.591,675.339,686.9,292.868,1023.418,740.472
799.139,749.332,681.793,753.986,682.803,694.026,740.079,748.939,720.786,715.008,661.701,666.359,298.45,1024.424,732.396
799.446,744.958,677.079,749.949,682.972,688.639,739.07,736.322,711.53,708.613,650.754,660.297,286.608,1020.065,726.002
799.753,728.807,672.365,743.22,680.278,682.747,740.584,728.582,713.045,701.376,648.228,655.245,284.071,1008.829,718.43
800.059,714.84,660.746,739.014,674.217,687.124,746.304,717.14,717.252,696.832,644.186,636.887,285.255,997.257,700.086
800.366,715.513,655.863,737.668,679.268,675.845,738.229,714.952,716.243,694.643,654.459,631.328,283.732,976.121,702.442
800.672,715.177,656.031,724.881,697.617,666.921,742.603,714.448,714.728,698.346,655.638,635.034,279.164,959.51,690.323
800.979,714.335,659.568,725.722,697.954,657.996,738.061,727.068,705.135,699.693,658.838,644.298,287.285,945.581,678.538
801.285,715.177,662.599,716.467,695.934,654.459,728.975,711.923,703.452,694.307,648.396,648.172,289.992,935.511,674.161
801.591,704.406,659.568,720.842,700.31,639.638,720.225,701.488,698.066,695.148,642.67,644.466,286.947,937.022,674.161
801.897,708.277,658.894,723.703,699.132,631.384,716.018,692.231,692.679,686.058,623.129,630.149,282.886,928.797,671.299
802.204,706.089,663.777,722.357,682.298,621.781,711.306,700.647,692.848,674.61,613.189,624.252,294.729,928.629,670.625
802.51,700.703,668.492,718.823,681.457,619.928,699.356,689.201,688.134,655.919,610.998,618.524,291.345,941.05,682.916
802.816,702.554,665.63,727.741,667.65,618.58,708.95,697.954,683.421,662.486,616.221,615.66,281.025,948.434,684.599
803.122,709.287,671.355,722.525,669.671,620.771,714.167,703.845,675.676,671.074,618.917,621.051,279.333,936.686,674.666
803.428,695.822,681.288,709.567,669.839,631.384,715.008,707.379,677.023,686.058,639.806,629.643,284.409,942.392,667.089
803.734,701.881,674.722,705.864,674.722,638.459,715.008,704.35,686.114,702.891,649.238,633.012,273.581,931.147,676.35
804.04,697.0,671.018,692.062,670.513,648.733,727.124,700.142,684.431,702.218,649.238,628.801,269.35,909.491,678.033
804.345,692.118,665.966,671.691,677.248,647.217,711.643,694.419,689.649,701.04,636.606,616.671,278.318,896.394,669.783
804.651,705.247,661.757,667.819,667.314,644.859,699.356,693.914,691.669,683.196,627.678,614.143,284.409,905.125,678.538
804.957,709.96,642.389,661.925,670.344,634.416,697.673,693.577,694.868,673.431,620.771,611.616,282.379,896.394,681.4
805.262,705.752,632.788,658.22,675.396,630.373,688.583,695.26,688.134,666.023,625.319,621.388,288.808,905.965,684.262
805.568,705.079,624.87,665.63,673.712,616.558,688.247,683.982,694.531,669.39,627.172,617.345,297.097,906.804,676.855
805.873,712.148,620.827,680.615,673.038,610.324,685.216,681.793,675.508,655.919,620.097,613.132,293.714,895.89,672.814
806.179,685.385,613.413,670.85,657.715,597.18,677.809,666.472,649.744,650.866,615.885,592.405,292.36,869.521,656.143
806.484,679.324,614.761,676.237,648.284,591.619,664.844,662.43,635.09,644.298,602.741,587.012,292.022,858.266,650.249
806.79,671.074,623.859,674.217,630.092,594.315,664.676,652.326,624.308,637.055,586.057,572.178,281.533,844.657,643.68
807.095,672.253,612.234,672.028,628.071,583.865,664.17,648.621,624.308,644.13,585.72,578.584,280.179,839.448,632.9
807.4,666.359,610.886,656.2,617.963,575.774,668.885,645.084,622.287,654.572,583.023,583.135,276.795,840.12,634.585
807.705,674.273,612.065,660.41,624.533,589.428,671.748,643.231,638.796,655.414,585.382,596.281,266.981,845.329,647.386
808.01,656.761,615.435,660.41,625.207,587.742,676.462,638.683,640.312,653.561,585.551,586.843,265.289,836.759,641.491
808.316,650.866,607.179,662.262,626.892,581.0,660.634,633.125,629.868,646.656,587.068,587.517,273.919,840.288,634.585
808.621,639.75,605.157,654.684,616.278,586.394,647.667,633.63,626.33,636.213,576.449,578.078,269.012,837.096,633.742
808.925,632.002,595.888,650.305,616.783,593.304,628.464,624.533,637.448,622.736,589.259,562.4,266.135,835.415,620.939
809.23,620.04,590.664,647.105,613.919,579.483,620.04,636.494,630.373,623.41,572.74,549.754,271.381,827.517,604.595
809.535,619.198,576.505,625.207,619.31,581.0,606.055,625.039,630.205,612.459,576.617,548.068,270.027,831.886,608.976
809.84,624.926,564.367,621.501,615.604,573.92,618.187,622.343,624.814,612.29,567.346,544.021,264.274,823.483,586.225
810.145,616.334,571.111,626.892,618.973,561.613,610.1,620.321,617.064,612.459,563.131,535.42,251.75,812.222,589.259
810.449,622.736,575.494,646.6,615.772,552.508,624.084,611.728,612.515,604.033,547.281,539.973,252.935,807.683,592.124
810.754,627.116,566.053,642.052,609.032,549.305,620.714,596.899,599.877,595.607,544.583,544.189,246.672,817.264,601.056
811.059,628.969,563.693,642.221,592.349,534.802,623.242,600.607,597.012,600.157,535.645,552.452,252.258,810.205,593.81
811.363,635.034,567.57,649.631,589.652,538.68,624.084,593.529,609.819,600.326,536.994,539.299,258.012,799.782,609.482
811.668,646.656,558.129,641.21,588.304,554.869,631.833,589.315,609.145,602.348,532.778,551.946,273.581,809.532,613.863
811.972,630.991,559.646,628.408,583.079,560.77,621.557,604.314,605.775,610.268,535.307,549.586,275.442,803.817,612.683
812.276,627.622,555.6,630.261,584.596,565.154,621.894,606.842,618.412,613.132,543.571,545.033,282.886,799.95,608.639
812.581,619.872,557.792,640.873,575.494,574.257,628.801,602.966,613.694,614.48,544.583,538.793,275.949,805.33,608.134
812.885,590.551,557.454,625.544,572.122,560.939,627.79,598.248,597.18,609.594,545.426,545.201,272.735,809.532,612.515
813.189,583.978,557.623,615.435,562.344,542.391,626.106,600.438,589.428,600.832,549.473,540.817,261.735,788.013,597.012
